CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,5586354.414485842,558673.919965693,512.0,680659.2979164745,268.0,133580.37271615,126.0,1.994205653411475E7,1503074.9502520799,2330341.8459254764,140.0,3.5,0.21556319115323855,1526299.2204540465,3123415.687132512,130.0,4.5,5021.3347282780405,1526299.2204540465,4844826.607001953,110.0,5.5,355.7859304897314,1576859.3060639417,2404052.363527863,120.0,5.5,0.15812875197472354,1564679.5356644804,2394593.4235249925,150.0,2.0,62.36935387045814,1520042.7517115376,4844826.607001953,165.0,0.0,0.7890726698262244,6.0,10000,12.0,48.0
105.8,10.0,10.58,5731644.9795808755,573164.4979580881,544.0,703725.6578964834,267.0,155266.11856016095,154.0,1.994205653411475E7,1436357.134259868,2330341.8459254764,140.0,3.5,0.21244442698923888,1653313.1493337746,3123415.687132512,130.0,4.5,5293.888855549446,1653941.877306187,4844826.607001953,110.0,5.5,377.09291964496117,1868781.8634964582,2404052.363527863,120.0,5.5,0.17478124263608516,1711171.7640857534,2394593.4235249925,150.0,2.0,66.2174990181447,1477452.4744966794,4844826.607001953,165.0,0.0,0.7872987196606709,6.0,10005,12.0,48.0
105.8,10.0,10.58,5884788.395115387,588516.6082255928,584.0,760311.9879098892,273.0,171814.4976974596,155.0,1.994205653411475E7,1275244.5506527715,2330341.8459254764,140.0,3.5,0.20195554869578639,1845162.694791037,3123415.687132512,130.0,4.5,5645.408106189227,1845162.694791037,4844826.607001953,110.0,5.5,386.5087305139682,2194142.3898466607,2404052.363527863,120.0,5.5,0.19194783145547156,1820627.0645035936,2394593.4235249925,150.0,2.0,69.31741240932243,1380880.3678468643,4844826.607001953,165.0,0.0,0.7713196480938417,6.0,10012,12.0,48.0
105.8,10.039047485976555,10.58,6049463.822042065,605105.708420426,594.0,825972.3549621966,329.0,212791.04488159384,380.0,1.994205653411475E7,1269599.3114488174,2330341.8459254764,140.0,3.5,0.20369493094668623,1830482.7056857708,3123415.687132512,130.0,4.5,5692.616460921226,1833468.7339504072,4844826.607001953,110.0,5.5,370.82631818532525,2011401.475152881,2404052.363527863,120.0,5.5,0.18735282771391099,1665493.355426507,2394593.4235249925,150.0,2.0,67.0459077231695,1378492.9627968539,4844826.607001953,165.0,0.0,0.7721703572255227,6.0,10018,12.0,48.0
105.8,10.039047485976555,10.58,6202275.597822803,620327.4489285968,611.0,871344.2821041669,315.0,213172.04066570482,422.0,1.994205653411475E7,1293338.2002825106,2330341.8459254764,140.0,3.5,0.2053415427509294,1825384.3767369094,3123415.687132512,130.0,4.5,5783.30227850062,1825384.3767369094,4844826.607001953,110.0,5.5,363.46577369888485,1742993.5513869117,2404052.363527863,120.0,5.5,0.1769648389095415,1637047.585834684,2394593.4235249925,150.0,2.0,67.13289885377944,1371199.6296004031,4844826.607001953,165.0,0.0,0.7736377013630732,6.0,10025,12.0,48.0
105.8,10.039047485976555,10.58,6366245.013393668,636729.1176992923,604.0,874474.125068633,375.0,283002.65374726214,970.0,1.994205653411475E7,1193410.7543867726,2330341.8459254764,140.0,3.5,0.19809841146842308,1741072.9640186569,3123415.687132512,130.0,4.5,5697.574750096862,1740068.9224398467,4844826.607001953,110.0,5.5,349.22819527314994,1525069.869018165,2404052.363527863,120.0,5.5,0.16858969391708642,1440295.0739692333,2394593.4235249925,150.0,2.0,64.05137698566448,1364513.247206154,4844826.607001953,165.0,0.0,0.7759008136381248,6.0,10031,12.0,48.0
105.8,10.011850611015369,10.58,6513505.229172645,651557.1544926096,640.0,986441.5608264919,407.0,329878.86955479305,1052.0,1.994205653411475E7,1202475.294986909,2330341.8459254764,140.0,3.5,0.19964591439688714,1766991.1050764339,3123415.687132512,130.0,4.5,5772.6068521400775,1766991.1050764339,4844826.607001953,110.0,5.5,359.87392062256805,1583988.4535430074,2404052.363527863,120.0,5.5,0.17390739299610897,1494158.0017816056,2394593.4235249925,150.0,2.0,65.57548871595331,1354210.9188443716,4844826.607001953,165.0,0.0,0.7791595330739299,6.0,10037,12.0,48.0
105.8,10.011850611015369,10.58,6651787.281794856,665368.9918835983,663.0,991176.7259849013,354.0,296431.386063471,1053.0,1.994205653411475E7,1164410.5600694576,2330341.8459254764,140.0,3.5,0.19510597003338248,1744488.4627303365,3123415.687132512,130.0,4.5,5756.315473177548,1744488.4627303365,4844826.607001953,110.0,5.5,356.6796017389954,1246958.3970012476,2404052.363527863,120.0,5.5,0.1571399736045338,1418274.9092388179,2394593.4235249925,150.0,2.0,64.61571228941852,1325326.466547236,4844826.607001953,165.0,0.0,0.7769816008073906,6.0,10044,12.0,48.0
105.8,10.011850611015369,10.58,6819274.443499092,682176.7027419563,677.0,1057640.2910383823,407.0,356448.05073031445,1521.0,1.994205653411475E7,1140048.469102577,2330341.8459254764,140.0,3.5,0.1891341453952983,1831678.889884696,3123415.687132512,130.0,4.5,5986.895621072232,1831678.889884696,4844826.607001953,110.0,5.5,350.01628210101643,1150753.6260908325,2404052.363527863,120.0,5.5,0.15174489875087283,1380494.9573265107,2394593.4235249925,150.0,2.0,64.15004965474435,1302682.9541702608,4844826.607001953,165.0,0.0,0.7742400496547445,6.0,10050,12.0,48.0
105.8,9.984407697816906,10.58,6978228.519586459,698009.6287748166,672.0,1092689.3799039295,431.0,397216.311972757,1522.0,1.994205653411475E7,1113305.5875191872,2330341.8459254764,140.0,3.5,0.1800870985302123,2120119.1068592556,3123415.687132512,130.0,4.5,6516.572172019597,2120730.728482632,4844826.607001953,110.0,5.5,373.206319309433,1205197.0515744009,2404052.363527863,120.0,5.5,0.15612800373279415,1575900.0632373076,2394593.4235249925,150.0,2.0,68.94564429582394,1243579.7282486947,4844826.607001953,165.0,0.0,0.7717334162843145,6.0,10056,12.0,48.0
