CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,877187.4392342431,87749.10537329954,51.0,7318.657907586172,31.0,21171.925521552515,1.0,3171014.9221465634,246695.05128942576,394544.1873898462,140.0,3.5,0.004433352906635349,238920.25130584007,501983.6818672241,130.0,4.5,316.14871403405755,241426.79207192233,772021.6630194406,110.0,5.5,0.6853435114503817,233914.08310083693,363499.66092510533,120.0,5.5,0.13882266588373457,231927.6994693932,366944.0659255063,150.0,2.0,2.5539635936582497,227075.1580838317,772021.6630194406,165.0,0.0,0.733998825601879,6.0,1000,16.0,64.0
99.5,10.0,9.95,880272.144936993,88027.21449369933,72.0,9259.076876277097,24.0,17090.959320057984,39.0,3171014.9221465634,232946.21623977865,394544.1873898462,140.0,3.5,0.004411612234318299,241070.42015853254,501983.6818672241,130.0,4.5,321.87070206620746,241070.42015853254,772021.6630194406,110.0,5.5,0.7016226023846552,182476.9089143234,363499.66092510533,120.0,5.5,0.12576908835073686,224327.91965417576,366944.0659255063,150.0,2.0,2.603332592757165,217989.360558359,772021.6630194406,165.0,0.0,0.7405761682589054,6.0,1004,16.0,64.0
99.5,10.0,9.95,881937.7335141603,88195.15401467211,70.0,8817.141294808433,21.0,16313.904641281455,91.0,3171014.9221465634,236147.21355284346,394544.1873898462,140.0,3.5,0.0045100371747211895,233448.84938938014,501983.6818672241,130.0,4.5,322.3628275092937,234681.99458320395,772021.6630194406,110.0,5.5,0.6977174721189591,141898.56829109954,363499.66092510533,120.0,5.5,0.11119851301115243,210888.11040521046,366944.0659255063,150.0,2.0,2.605204460966543,209341.8556965005,772021.6630194406,165.0,0.0,0.7434944237918216,6.0,1008,16.0,64.0
99.5,10.03412427635941,9.95,883174.3307854305,88318.43066868145,57.0,8961.289837532458,31.0,20774.717813071115,98.0,3171014.9221465634,208233.7965683887,394544.1873898462,140.0,3.5,0.00444337811900192,215149.15202491073,501983.6818672241,130.0,4.5,317.4819171711206,217297.6157813815,772021.6630194406,110.0,5.5,0.7175882179241104,130689.28621034,363499.66092510533,120.0,5.5,0.09678871991731877,189673.29410982347,366944.0659255063,150.0,2.0,2.56835966336926,200942.78560217298,772021.6630194406,165.0,0.0,0.7382253063635021,6.0,1012,16.0,64.0
99.5,10.03412427635941,9.95,885790.0909346238,88579.11710998417,65.0,10926.871954513,34.0,25222.80463116142,101.0,3171014.9221465634,192093.28841610046,394544.1873898462,140.0,3.5,0.004391827100390942,211436.51598188898,501983.6818672241,130.0,4.5,319.4430921295272,211436.51598188898,772021.6630194406,110.0,5.5,0.7030663126060338,132650.87218506797,363499.66092510533,120.0,5.5,0.12586560448476802,176640.26316167833,366944.0659255063,150.0,2.0,2.575791104226599,198415.70500155253,772021.6630194406,165.0,0.0,0.7376263185070444,6.0,1016,16.0,64.0
99.5,10.03412427635941,9.95,889381.2604430602,88939.77170624482,67.0,9033.696875353136,37.0,24312.701034963437,141.0,3171014.9221465634,196164.8873250471,394544.1873898462,140.0,3.5,0.004478363959691761,191457.4025685757,501983.6818672241,130.0,4.5,319.9881357439241,193888.97122005452,772021.6630194406,110.0,5.5,0.7039330171902787,133057.79088395424,363499.66092510533,120.0,5.5,0.134883669235329,165547.17564719514,366944.0659255063,150.0,2.0,2.5689537640782456,193051.54459258742,772021.6630194406,165.0,0.0,0.7411455245998816,6.0,1020,16.0,64.0
99.5,10.028687867011982,9.95,891850.0467607114,89188.14910405937,63.0,9385.209371362245,44.0,32419.192996717757,193.0,3171014.9221465634,193288.89017134107,394544.1873898462,140.0,3.5,0.004488848974704386,182835.43301971754,501983.6818672241,130.0,4.5,321.8163343810807,182835.43301971754,772021.6630194406,110.0,5.5,0.7153128274210447,133492.63771144266,363499.66092510533,120.0,5.5,0.14573941026792397,159948.71283473604,366944.0659255063,150.0,2.0,2.582001197425535,184913.94300413787,772021.6630194406,165.0,0.0,0.74839095943721,6.0,1024,16.0,64.0
99.5,10.028687867011982,9.95,894226.6026064745,89425.12485575075,71.0,11263.136695450112,38.0,25084.889997320948,203.0,3171014.9221465634,185937.8024638564,394544.1873898462,140.0,3.5,0.00448570367619755,198982.50035644724,501983.6818672241,130.0,4.5,339.7979903453398,199535.88769999746,772021.6630194406,110.0,5.5,0.7001500185666544,134620.8644813621,363499.66092510533,120.0,5.5,0.14361455625696248,164420.09248216392,366944.0659255063,150.0,2.0,2.6712216858522093,174167.46799632304,772021.6630194406,165.0,0.0,0.7426661715558857,6.0,1028,16.0,64.0
99.5,10.028687867011982,9.95,895531.1726891464,89556.20710635048,64.0,9331.035135612206,39.0,26807.497382943162,204.0,3171014.9221465634,172562.86366830734,394544.1873898462,140.0,3.5,0.004405936920222634,181426.67737750846,501983.6818672241,130.0,4.5,336.46233469387755,181426.67737750846,772021.6630194406,110.0,5.5,0.7313551020408164,138730.66504712508,363499.66092510533,120.0,5.5,0.18214248608534322,155721.23682992416,366944.0659255063,150.0,2.0,2.652578849721707,162601.73281054708,772021.6630194406,165.0,0.0,0.7421150278293136,6.0,1032,16.0,64.0
99.5,9.982904483036997,9.95,898600.1827926857,89863.6968640419,54.0,8419.519161061042,42.0,32565.166635869602,233.0,3171014.9221465634,166868.33661211253,394544.1873898462,140.0,3.5,0.00440306197556308,155694.738634382,501983.6818672241,130.0,4.5,329.92639997055795,159050.8804412126,772021.6630194406,110.0,5.5,0.7254210216399235,140066.49119994952,363499.66092510533,120.0,5.5,0.2300139849845429,140947.17336757202,366944.0659255063,150.0,2.0,2.619726188723686,157520.86686725955,772021.6630194406,165.0,0.0,0.7360518180479906,6.0,1035,16.0,64.0
