CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,7862137.47473557,786286.1507070485,105.0,49646.76815049916,49.0,167232.13494576354,70.0,2.753353880833611E7,2093917.167340555,3313324.874737561,140.0,3.5,0.004433352906635349,2202042.3020181996,4600806.063874742,130.0,4.5,316.14871403405755,2207057.222764283,6540906.496831306,110.0,5.5,0.6853435114503817,2121085.333490144,3321821.673365066,120.0,5.5,0.13882266588373457,2005792.1808563238,3215773.2026961287,150.0,2.0,2.5539635936582497,2202184.2278875634,6540906.496831306,165.0,0.0,0.733998825601879,6.0,2000,12.0,48.0
99.5,10.0,9.95,7878224.472065465,787822.4472065468,106.0,53030.58713426838,64.0,217881.5502112111,103.0,2.753353880833611E7,1973466.6665214563,3313324.874737561,140.0,3.5,0.004411612234318299,2208880.4572896315,4600806.063874742,130.0,4.5,321.87070206620746,2214511.5966839627,6540906.496831306,110.0,5.5,0.7016226023846552,1624954.9834900945,3321821.673365066,120.0,5.5,0.12576908835073686,1945753.0348959742,3215773.2026961287,150.0,2.0,2.603332592757165,2106999.346577943,6540906.496831306,165.0,0.0,0.7405761682589054,6.0,2005,12.0,48.0
99.5,10.0,9.95,7897106.5585953295,789709.3831053269,113.0,61250.80400451005,58.0,220420.40997654572,185.0,2.753353880833611E7,1976522.14516184,3313324.874737561,140.0,3.5,0.0045100371747211895,2145591.785846999,4600806.063874742,130.0,4.5,322.3628275092937,2150665.9434312847,6540906.496831306,110.0,5.5,0.6977174721189591,1299669.5546004358,3321821.673365066,120.0,5.5,0.11119851301115243,1867043.4614089523,3215773.2026961287,150.0,2.0,2.605204460966543,2021267.3389142754,6540906.496831306,165.0,0.0,0.7434944237918216,6.0,2010,12.0,48.0
99.5,10.032037781715383,9.95,7918326.889962701,791833.6777532473,128.0,72604.69949595329,78.0,272513.7148369675,248.0,2.753353880833611E7,1836819.0375218014,3313324.874737561,140.0,3.5,0.00444337811900192,1936168.112032062,4600806.063874742,130.0,4.5,317.4819171711206,1936168.112032062,6540906.496831306,110.0,5.5,0.7175882179241104,1202716.5487187614,3321821.673365066,120.0,5.5,0.09678871991731877,1716254.3748704821,3215773.2026961287,150.0,2.0,2.56835966336926,1916871.9323564025,6540906.496831306,165.0,0.0,0.7382253063635021,6.0,2014,12.0,48.0
99.5,10.032037781715383,9.95,7939407.2886982635,793934.9855029035,104.0,64460.816955955925,75.0,278157.6627195646,249.0,2.753353880833611E7,1728103.766241903,3313324.874737561,140.0,3.5,0.004391827100390942,1826474.6223333774,4600806.063874742,130.0,4.5,319.4430921295272,1830138.3514831914,6540906.496831306,110.0,5.5,0.7030663126060338,1218219.3297414207,3321821.673365066,120.0,5.5,0.12586560448476802,1666232.21815083,3215773.2026961287,150.0,2.0,2.575791104226599,1809144.9972326474,6540906.496831306,165.0,0.0,0.7376263185070444,6.0,2018,12.0,48.0
99.5,10.032037781715383,9.95,7957100.24026143,795713.5285334365,123.0,69529.681352262,81.0,310007.7595773548,327.0,2.753353880833611E7,1715552.0146731941,3313324.874737561,140.0,3.5,0.004478363959691761,1698419.3671674356,4600806.063874742,130.0,4.5,319.9881357439241,1702831.257743177,6540906.496831306,110.0,5.5,0.7039330171902787,1212713.9180646979,3321821.673365066,120.0,5.5,0.134883669235329,1563961.753962333,3215773.2026961287,150.0,2.0,2.5689537640782456,1734924.651985531,6540906.496831306,165.0,0.0,0.7411455245998816,6.0,2023,12.0,48.0
99.5,10.016262516369345,9.95,7969860.241702471,796991.8721071754,144.0,85326.47702347755,76.0,255017.12820716642,449.0,2.753353880833611E7,1667533.3908150364,3313324.874737561,140.0,3.5,0.004488848974704386,1635405.9085543542,4600806.063874742,130.0,4.5,321.8163343810807,1635405.9085543542,6540906.496831306,110.0,5.5,0.7153128274210447,1222341.4261458812,3321821.673365066,120.0,5.5,0.14573941026792397,1476971.5526020222,3215773.2026961287,150.0,2.0,2.582001197425535,1689640.0952682204,6540906.496831306,165.0,0.0,0.74839095943721,6.0,2028,12.0,48.0
99.5,10.016262516369345,9.95,7987349.926034762,798738.0008956041,119.0,75625.10017529935,91.0,321437.5843829918,477.0,2.753353880833611E7,1551583.7516819502,3313324.874737561,140.0,3.5,0.00448570367619755,1767674.1813525157,4600806.063874742,130.0,4.5,339.7979903453398,1773294.5826952227,6540906.496831306,110.0,5.5,0.7001500185666544,1221683.9881991206,3321821.673365066,120.0,5.5,0.14361455625696248,1497250.7805775532,3215773.2026961287,150.0,2.0,2.6712216858522093,1542936.2937128358,6540906.496831306,165.0,0.0,0.7426661715558857,6.0,2033,12.0,48.0
99.5,10.016262516369345,9.95,8005671.546261271,800562.0549796991,131.0,75215.01468756005,94.0,319328.85935839696,478.0,2.753353880833611E7,1382759.4308938812,3313324.874737561,140.0,3.5,0.004405936920222634,1615214.4539935284,4600806.063874742,130.0,4.5,336.46233469387755,1615214.4539935284,6540906.496831306,110.0,5.5,0.7313551020408164,1235130.2513677098,3321821.673365066,120.0,5.5,0.18214248608534322,1417376.0353707464,3215773.2026961287,150.0,2.0,2.652578849721707,1470303.4333135567,6540906.496831306,165.0,0.0,0.7421150278293136,6.0,2038,12.0,48.0
99.5,10.008271503778557,9.95,8023421.544466796,802353.6721368917,137.0,86428.53470541487,91.0,314719.38835999527,554.0,2.753353880833611E7,1300939.0491013124,3313324.874737561,140.0,3.5,0.00440306197556308,1381984.5683991828,4600806.063874742,130.0,4.5,329.92639997055795,1390806.0719914353,6540906.496831306,110.0,5.5,0.7254210216399235,1252191.5850854006,3321821.673365066,120.0,5.5,0.2300139849845429,1307864.106035001,3215773.2026961287,150.0,2.0,2.619726188723686,1379166.9500060407,6540906.496831306,165.0,0.0,0.7360518180479906,6.0,2043,12.0,48.0
99.5,10.008271503778557,9.95,8040706.489478077,804080.7380947606,134.0,78891.97035717507,97.0,351860.7328004762,554.0,2.753353880833611E7,1220856.6235971514,3313324.874737561,140.0,3.5,0.004413767579570689,1264787.8450575348,4600806.063874742,130.0,4.5,332.1228704663213,1264787.8450575348,6540906.496831306,110.0,5.5,0.7396121391561806,1261368.5102793653,3321821.673365066,120.0,5.5,0.3342316802368616,1217935.0583248425,3215773.2026961287,150.0,2.0,2.6101184307920056,1379598.3095029704,6540906.496831306,165.0,0.0,0.7401924500370096,6.0,2047,12.0,48.0
99.5,10.008271503778557,9.95,8075393.347323048,807548.9289161369,157.0,103037.60931080637,102.0,361629.69411963306,594.0,2.753353880833611E7,1131923.4790632767,3313324.874737561,140.0,3.5,0.0043774145616641905,1197460.1164511102,4600806.063874742,130.0,4.5,332.97325928677566,1202311.8160436598,6540906.496831306,110.0,5.5,0.7920505200594354,1263157.744901298,3321821.673365066,120.0,5.5,0.3251612184249629,1166716.5041132271,3215773.2026961287,150.0,2.0,2.639687964338781,1324530.4029789877,6540906.496831306,165.0,0.0,0.7429420505200595,6.0,2052,12.0,48.0
99.5,9.975287683011704,9.95,8089350.78636148,808944.4736547048,148.0,100561.58166101783,89.0,311619.44326940743,714.0,2.753353880833611E7,1096741.1991223835,3313324.874737561,140.0,3.5,0.00438039480597463,1065257.9605122516,4600806.063874742,130.0,4.5,326.25160174134953,1065257.9605122516,6540906.496831306,110.0,5.5,0.8522630038279666,1264455.855327086,3321821.673365066,120.0,5.5,0.27565413195226296,1079507.6896576607,3215773.2026961287,150.0,2.0,2.6195151242212713,1321657.8037990283,6540906.496831306,165.0,0.0,0.750581700818134,6.0,2057,12.0,48.0
99.5,9.975287683011704,9.95,8107863.537129578,810800.3349948874,169.0,113620.11330279573,116.0,443878.2306621738,765.0,2.753353880833611E7,1054292.6232012443,3313324.874737561,140.0,3.5,0.0043633762517882695,951745.8524734485,4600806.063874742,130.0,4.5,325.49355771402753,951745.8524734485,6540906.496831306,110.0,5.5,0.8448911979519614,1264265.212228363,3321821.673365066,120.0,5.5,0.2584037346585347,1030503.9880117287,3215773.2026961287,150.0,2.0,2.613455312099992,1256496.5412569793,6540906.496831306,165.0,0.0,0.7533017092086439,6.0,2062,12.0,48.0
99.5,9.975287683011704,9.95,8130677.8118621195,813072.8283002204,154.0,103478.97084067068,95.0,326025.55621671537,766.0,2.753353880833611E7,870627.1085418632,3313324.874737561,140.0,3.5,0.004157641395908545,882666.8145778402,4600806.063874742,130.0,4.5,323.5973262635379,882666.8145778402,6540906.496831306,110.0,5.5,0.8908243080625753,1263468.6369147408,3321821.673365066,120.0,5.5,0.2986086040914561,973385.7411336327,3215773.2026961287,150.0,2.0,2.605324909747293,1190457.5401241542,6540906.496831306,165.0,0.0,0.7521058965102287,6.0,2067,12.0,48.0
99.5,10.03324247695969,9.95,8148911.885297261,814900.2478553844,142.0,93367.06918520939,108.0,416753.4127719574,767.0,2.753353880833611E7,667111.2133781125,3313324.874737561,140.0,3.5,0.00389539655301052,360586.2915534451,4600806.063874742,130.0,4.5,272.38155487577404,360586.2915534451,6540906.496831306,110.0,5.5,0.910587181974185,1269557.9489606172,3321821.673365066,120.0,5.5,0.3031552637469223,479364.21024486696,3215773.2026961287,150.0,2.0,2.212728493620831,1099744.9147255193,6540906.496831306,165.0,0.0,0.7461016190405133,6.0,2071,12.0,48.0
