CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,1.0375858354266163E7,1037795.3872013049,109.0,27056.03821794135,56.0,304019.9994659254,68.0,3.593340997309114E7,2806579.687087695,4393028.654290639,140.0,3.5,0.14665765278528936,3006041.2839124524,6264386.226636726,130.0,4.5,3147.4851572278453,3010907.081011945,8371294.008516427,110.0,5.5,226.8840346133045,2757087.7082722248,4362363.3839787105,120.0,5.5,0.8548559066676967,2566488.5675449683,4171043.691152215,150.0,2.0,43.02217492080662,2979637.973126198,8371294.008516427,165.0,0.0,0.773947307424863,9.0,2000,4.0,16.0
104.1,10.0,10.41,1.0395427035440333E7,1039542.7035440338,95.0,24373.94328938042,60.0,290009.95288975496,123.0,3.593340997309114E7,2495138.051598472,4393028.654290639,140.0,3.5,0.14118505994466646,2623734.742436201,6264386.226636726,130.0,4.5,3009.806414847833,2652843.035332818,8371294.008516427,110.0,5.5,216.7345642483861,2170596.992719215,4362363.3839787105,120.0,5.5,0.773862588379957,2139233.3285716013,4171043.691152215,150.0,2.0,40.53558253919459,2815849.368274527,8371294.008516427,165.0,0.0,0.771841377190286,9.0,2005,4.0,16.0
104.1,10.0,10.41,1.0406849689609466E7,1040683.373459976,97.0,26659.695318231137,68.0,337635.2796847729,165.0,3.593340997309114E7,2309739.6394009735,4393028.654290639,140.0,3.5,0.13901298102772872,2494019.7134610517,6264386.226636726,130.0,4.5,2996.7508802519396,2503003.8198572365,8371294.008516427,110.0,5.5,217.57661878792533,84786.498257442,4362363.3839787105,120.0,5.5,0.14527383055534218,1974001.2628895892,4171043.691152215,150.0,2.0,39.68323296720178,2641317.411059049,8371294.008516427,165.0,0.0,0.7661464014133189,9.0,2010,4.0,16.0
104.1,9.966628268874556,10.41,1.042795490922914E7,1042795.9927591198,119.0,31115.079825417524,76.0,417470.7497967781,241.0,3.593340997309114E7,1949476.5806418387,4393028.654290639,140.0,3.5,0.1307276744894849,1994179.6595275542,6264386.226636726,130.0,4.5,2764.4163517220363,1994179.6595275542,8371294.008516427,110.0,5.5,196.67328101188662,77896.87478114708,4362363.3839787105,120.0,5.5,0.12940109722645535,1577074.9553404232,4171043.691152215,150.0,2.0,35.547621914050595,2563660.8956851456,8371294.008516427,165.0,0.0,0.7658945443462359,9.0,2015,4.0,16.0
104.1,9.966628268874556,10.41,1.044571489039633E7,1044577.93753403,128.0,37787.96521210615,106.0,597535.3726808226,249.0,3.593340997309114E7,1926903.7432381876,4393028.654290639,140.0,3.5,0.132072065209111,1941245.1365905453,6264386.226636726,130.0,4.5,2765.2319052334883,1941245.1365905453,8371294.008516427,110.0,5.5,201.5685221299612,91271.75014121184,4362363.3839787105,120.0,5.5,0.11393463853127143,1590866.631640412,4171043.691152215,150.0,2.0,36.685534394758896,2382435.734336085,8371294.008516427,165.0,0.0,0.7624057286508723,9.0,2020,4.0,16.0
104.1,9.966628268874556,10.41,1.0467948219304552E7,1046798.8324013964,136.0,38080.19358700191,102.0,512695.3515551946,250.0,3.593340997309114E7,1889174.048527746,4393028.654290639,140.0,3.5,0.13565935739302573,1980281.9895694687,6264386.226636726,130.0,4.5,2890.322751636973,1980281.9895694687,8371294.008516427,110.0,5.5,217.9183714024669,90970.94388136553,4362363.3839787105,120.0,5.5,0.09982488198568601,1604086.8176522006,4171043.691152215,150.0,2.0,37.4981719202071,2247834.097272307,8371294.008516427,165.0,0.0,0.7627455459113751,9.0,2024,4.0,16.0
104.1,10.014334906469408,10.41,1.048359305643385E7,1048374.8083419602,126.0,29120.36693750697,129.0,695384.8598406378,297.0,3.593340997309114E7,1801017.954719283,4393028.654290639,140.0,3.5,0.13403512791141659,1913767.1323210713,6264386.226636726,130.0,4.5,2811.4395402825503,1913767.1323210713,8371294.008516427,110.0,5.5,215.51583581519662,93109.93666881914,4362363.3839787105,120.0,5.5,0.1303062237495227,1597016.6941041376,4171043.691152215,150.0,2.0,36.36494845360825,2096472.2499392491,8371294.008516427,165.0,0.0,0.7660633829705995,9.0,2028,4.0,16.0
104.1,10.014334906469408,10.41,1.049787438307002E7,1049800.8967212238,115.0,33423.79848623398,114.0,549987.2610492219,359.0,3.593340997309114E7,1841402.834396077,4393028.654290639,140.0,3.5,0.13881150354718136,1974472.156509823,6264386.226636726,130.0,4.5,2996.72737203448,1974472.156509823,8371294.008516427,110.0,5.5,223.0116774734915,94151.83188188529,4362363.3839787105,120.0,5.5,0.13886566481043558,1610779.7829360582,4171043.691152215,150.0,2.0,39.42932412846137,1873898.2788205151,8371294.008516427,165.0,0.0,0.7634754748645969,9.0,2032,4.0,16.0
104.1,10.014334906469408,10.41,1.0517109502864365E7,1051723.6767602311,123.0,34273.4566583476,122.0,555363.4250926098,463.0,3.593340997309114E7,1835704.1841516313,4393028.654290639,140.0,3.5,0.14047229171404746,1915299.032130305,6264386.226636726,130.0,4.5,2951.209113031612,1915299.032130305,8371294.008516427,110.0,5.5,217.58774088393602,102549.3995232152,4362363.3839787105,120.0,5.5,0.14762868622545675,1593072.3205479677,4171043.691152215,150.0,2.0,39.09953680539762,1726295.8739280931,8371294.008516427,165.0,0.0,0.7590629974982942,9.0,2037,4.0,16.0
104.1,10.034627569991821,10.41,1.0539542792929923E7,1053980.784700187,120.0,36056.7071108507,125.0,638738.2145096874,520.0,3.593340997309114E7,2004588.7820899126,4393028.654290639,140.0,3.5,0.15408703590992087,1961507.2057966404,6264386.226636726,130.0,4.5,3193.1907204808276,1961507.2057966404,8371294.008516427,110.0,5.5,233.1641874619598,104601.40310537638,4362363.3839787105,120.0,5.5,0.14712188070602555,1608612.7161382267,4171043.691152215,150.0,2.0,42.76643335362143,1636777.4967240943,8371294.008516427,165.0,0.0,0.7608718807060255,9.0,2041,4.0,16.0
