CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
99.5,9.949999999999973,9.95,2.345509007497961E7,2357295.4849225744,8.319480050387226E7,5617750.481692931,1.0015431661402382E7,140.0,3.5,0.004413767579570689,6447701.19110832,1.3178234958312254E7,130.0,4.5,332.1228704663213,6447701.19110832,1.9891235300458748E7,110.0,5.5,0.7396121391561806,4355577.727918395,1.0347573383496854E7,120.0,5.5,0.3342316802368616,5866641.86384238,9871089.89974327,150.0,2.0,2.6101184307920056,5696399.766789656,1.9891235300458748E7,165.0,0.0,0.7401924500370096,1.3947137604000002,10060,0,17.0
99.5,9.95000000000004,9.95,2.3458416640608437E7,2357629.813126476,8.319480050387226E7,5446201.716584704,1.0015431661402382E7,140.0,3.5,0.0043774145616641905,6394766.381624751,1.3178234958312254E7,130.0,4.5,332.97325928677566,6394766.381624751,1.9891235300458748E7,110.0,5.5,0.7920505200594354,4354318.983220651,1.0347573383496854E7,120.0,5.5,0.3251612184249629,5929213.0178077,9871089.89974327,150.0,2.0,2.639687964338781,5650034.667637019,1.9891235300458748E7,165.0,0.0,0.7429420505200595,1.53418513644,10066,0,17.0
99.5,9.950000000000093,9.95,2.346267345893719E7,2358057.6340640383,8.319480050387226E7,5399404.13223272,1.0015431661402382E7,140.0,3.5,0.00438039480597463,6022780.188135524,1.3178234958312254E7,130.0,4.5,326.25160174134953,6022780.188135524,1.9891235300458748E7,110.0,5.5,0.8522630038279666,4350446.158269388,1.0347573383496854E7,120.0,5.5,0.27565413195226296,5746585.651828615,9871089.89974327,150.0,2.0,2.6195151242212713,5737553.2807819275,1.9891235300458748E7,165.0,0.0,0.750581700818134,1.6876036500840002,10072,0,17.0
99.5,9.950000000000117,9.95,2.346754593895477E7,2358547.330548218,8.319480050387226E7,5314878.070183284,1.0015431661402382E7,140.0,3.5,0.0043633762517882695,5882925.528009282,1.3178234958312254E7,130.0,4.5,325.49355771402753,5899102.3331585005,1.9891235300458748E7,110.0,5.5,0.8448911979519614,4352556.934044578,1.0347573383496854E7,120.0,5.5,0.2584037346585347,5657731.381749796,9871089.89974327,150.0,2.0,2.613455312099992,5695647.3139374005,1.9891235300458748E7,165.0,0.0,0.7533017092086439,1.8563640150924001,10078,0,17.0
99.5,9.949999999999996,9.95,2.3471531450425077E7,2358947.884464831,8.319480050387226E7,4712682.709817938,1.0015431661402382E7,140.0,3.5,0.004157641395908545,5743448.817184718,1.3178234958312254E7,130.0,4.5,323.5973262635379,5746152.172945885,1.9891235300458748E7,110.0,5.5,0.8908243080625753,4355903.003754266,1.0347573383496854E7,120.0,5.5,0.2986086040914561,5536234.3102497365,9871089.89974327,150.0,2.0,2.605324909747293,5631460.866201536,1.9891235300458748E7,165.0,0.0,0.7521058965102287,1.6707276135831601,10084,0,17.0
99.5,9.95000000000016,9.95,2.3478638079863265E7,2359662.118579222,8.319480050387226E7,4078693.7852122793,1.0015431661402382E7,140.0,3.5,0.00389539655301052,3856856.196654197,1.3178234958312254E7,130.0,4.5,272.38155487577404,3856856.196654197,1.9891235300458748E7,110.0,5.5,0.910587181974185,4356263.8939524945,1.0347573383496854E7,120.0,5.5,0.3031552637469223,3734802.2657742416,9871089.89974327,150.0,2.0,2.212728493620831,5465130.420026795,1.9891235300458748E7,165.0,0.0,0.7461016190405133,1.8378003749414762,10090,0,17.0
99.5,9.950000000000188,9.95,2.348744252898298E7,2360546.9878374836,8.319480050387226E7,3965548.8045154377,1.0015431661402382E7,140.0,3.5,0.003826282291276676,4157892.634692638,1.3178234958312254E7,130.0,4.5,289.8929299887683,4157892.634692638,1.9891235300458748E7,110.0,5.5,0.9146162485960316,4362697.714197257,1.0347573383496854E7,120.0,5.5,0.3536098839385998,3957918.967103626,9871089.89974327,150.0,2.0,2.3117334331710975,5414196.181697912,1.9891235300458748E7,165.0,0.0,0.7490752527143392,2.0215804124356236,10096,0,17.0
99.5,9.949999999999994,9.95,2.34912563760047E7,2360930.289045697,8.319480050387226E7,4022447.0871976605,1.0015431661402382E7,140.0,3.5,0.0039393033338316645,4084285.8403527024,1.3178234958312254E7,130.0,4.5,285.34384960382715,4084285.8403527024,1.9891235300458748E7,110.0,5.5,0.9958962475706384,4365591.103317267,1.0347573383496854E7,120.0,5.5,0.3457063836148901,3857981.458957674,9871089.89974327,150.0,2.0,2.25710121094334,5269560.533310319,1.9891235300458748E7,165.0,0.0,0.7474958887726117,1.8194223711920612,10102,0,17.0
99.5,NaN,9.95,2.3495023807744637E7,2361308.925401469,8.319480050387226E7,4027566.232769798,1.0015431661402382E7,140.0,3.5,0.003963119934567626,4084890.367882048,1.3178234958312254E7,130.0,4.5,287.7730693731875,4084890.367882048,1.9891235300458748E7,110.0,5.5,1.057781247676407,4356246.956136876,1.0347573383496854E7,120.0,5.5,0.3007703174957246,3852570.59998255,9871089.89974327,150.0,2.0,2.266086697895754,5117604.190506898,1.9891235300458748E7,165.0,0.0,0.743549706297866,1.8194223711920612,10108,0,17.0
99.5,NaN,9.95,2.3499794538645457E7,NaN,8.319480050387226E7,3981586.829454684,1.0015431661402382E7,140.0,3.5,0.003919833420093702,4012812.744132619,1.3178234958312254E7,130.0,4.5,282.39755335762624,4012812.744132619,1.9891235300458748E7,110.0,5.5,1.013742842269651,4359083.370540163,1.0347573383496854E7,120.0,5.5,0.28288763292927793,3812560.5741316113,9871089.89974327,150.0,2.0,2.24198706031085,5048743.679453694,1.9891235300458748E7,165.0,0.0,0.7436602959767978,1.8194223711920612,10113,0,17.0
99.5,NaN,9.95,2.3506284546479296E7,NaN,8.319480050387226E7,4024966.7271266524,1.0015431661402382E7,140.0,3.5,0.004019160242496819,4256220.670997718,1.3178234958312254E7,130.0,4.5,314.07229174462987,4256220.670997718,1.9891235300458748E7,110.0,5.5,1.1471446747997904,4362403.250440764,1.0347573383496854E7,120.0,5.5,0.3116129032258064,4068573.2822422376,9871089.89974327,150.0,2.0,2.5329166978519573,5023818.906536272,1.9891235300458748E7,165.0,0.0,0.7484469725319961,1.8194223711920612,10120,0,17.0
99.5,NaN,9.95,2.351061116682305E7,NaN,8.319480050387226E7,3981291.9556902307,1.0015431661402382E7,140.0,3.5,0.003958876555166505,4154429.881975475,1.3178234958312254E7,130.0,4.5,305.26037919988073,4154429.881975475,1.9891235300458748E7,110.0,5.5,1.1525217909558219,4364902.160940745,1.0347573383496854E7,120.0,5.5,0.3373955151605453,3926638.2885325807,9871089.89974327,150.0,2.0,2.407099754153319,4922344.80948199,1.9891235300458748E7,165.0,0.0,0.7449899426357743,1.8194223711920612,10126,0,17.0
99.5,NaN,9.95,2.351061116682305E7,NaN,8.319480050387226E7,3888663.2868284304,1.0015431661402382E7,140.0,3.5,0.003834146341463415,3981950.2406525593,1.3178234958312254E7,130.0,4.5,287.00487054409,3981950.2406525593,1.9891235300458748E7,110.0,5.5,1.128795497185741,4367034.852401824,1.0347573383496854E7,120.0,5.5,0.3314341463414634,3832276.621890845,9871089.89974327,150.0,2.0,2.312968105065666,4889049.274444247,1.9891235300458748E7,165.0,0.0,0.7505215759849906,1.8194223711920612,10132,0,17.0
99.5,NaN,9.95,2.3513396479049847E7,NaN,8.319480050387226E7,3883394.8934771055,1.0015431661402382E7,140.0,3.5,0.003846327174402884,4005876.675886098,1.3178234958312254E7,130.0,4.5,291.49916629112215,4005876.675886098,1.9891235300458748E7,110.0,5.5,1.427474838515848,4366527.789172287,1.0347573383496854E7,120.0,5.5,0.3266095838966501,3835951.7803322715,9871089.89974327,150.0,2.0,2.338523358870362,4823262.70618387,1.9891235300458748E7,165.0,0.0,0.7511792098542888,1.8194223711920612,10139,0,17.0
99.5,NaN,9.95,2.3515893790557504E7,NaN,8.319480050387226E7,3887326.271768463,1.0015431661402382E7,140.0,3.5,0.003906858340820605,4046836.2048645825,1.3178234958312254E7,130.0,4.5,301.22565588499555,4046836.2048645825,1.9891235300458748E7,110.0,5.5,1.6079964061096137,4362979.9234609045,1.0347573383496854E7,120.0,5.5,0.29285265049416,3858039.1654973687,9871089.89974327,150.0,2.0,2.386904761904762,4682901.9704375,1.9891235300458748E7,165.0,0.0,0.7487346510931417,1.8194223711920612,10146,0,17.0
99.5,NaN,9.95,2.3518511608493894E7,NaN,8.319480050387226E7,3845655.7977477186,1.0015431661402382E7,140.0,3.5,0.0038412081339712924,3945967.1711987564,1.3178234958312254E7,130.0,4.5,293.063706638756,3945967.1711987564,1.9891235300458748E7,110.0,5.5,1.8934958133971294,4364336.554024068,1.0347573383496854E7,120.0,5.5,0.3106496710526316,3799161.438539203,9871089.89974327,150.0,2.0,2.3365505382775122,4599320.179028494,1.9891235300458748E7,165.0,0.0,0.7476151315789474,1.8194223711920612,10152,0,17.0
99.5,NaN,9.95,2.3518550364808068E7,NaN,8.319480050387226E7,3924827.1212253384,1.0015431661402382E7,140.0,3.5,0.004047298308636431,3930577.2074956326,1.3178234958312254E7,130.0,4.5,293.70154168537647,3933879.32549818,1.9891235300458748E7,110.0,5.5,1.6819637778775633,4361632.226898214,1.0347573383496854E7,120.0,5.5,0.31610761861996706,3807320.533122803,9871089.89974327,150.0,2.0,2.3644289776979495,4546128.573337904,1.9891235300458748E7,165.0,0.0,0.74839095943721,1.8194223711920612,10158,0,17.0
99.5,NaN,9.95,2.3518951574741777E7,NaN,8.319480050387226E7,4315322.733282538,1.0015431661402382E7,140.0,3.5,0.0048833020637898674,3923420.292466061,1.3178234958312254E7,130.0,4.5,296.54483752345214,3923420.292466061,1.9891235300458748E7,110.0,5.5,1.805966228893058,4360399.698792067,1.0347573383496854E7,120.0,5.5,0.30223714821763603,3891331.305454805,9871089.89974327,150.0,2.0,2.4711894934333953,4497458.828919517,1.9891235300458748E7,165.0,0.0,0.7504690431519699,1.8194223711920612,10164,0,17.0
99.5,NaN,9.95,2.3522709227619626E7,NaN,8.319480050387226E7,4199108.879711784,1.0015431661402382E7,140.0,3.5,0.004691878860931144,3821419.8241179944,1.3178234958312254E7,130.0,4.5,286.35528250715686,3827034.3810433173,1.9891235300458748E7,110.0,5.5,1.9157601325900258,4357986.935729612,1.0347573383496854E7,120.0,5.5,0.27708904625583847,3787062.7484186385,9871089.89974327,150.0,2.0,2.3643212294711464,4514476.702356189,1.9891235300458748E7,165.0,0.0,0.7533516649088443,1.8194223711920612,10170,0,17.0
99.5,NaN,9.95,2.3526027288930338E7,NaN,8.319480050387226E7,4385619.321813241,1.0015431661402382E7,140.0,3.5,0.005145916597541663,3798628.6244520624,1.3178234958312254E7,130.0,4.5,285.6986577181208,3798628.6244520624,1.9891235300458748E7,110.0,5.5,1.8910489405022246,4353133.189792007,1.0347573383496854E7,120.0,5.5,0.22540381570017345,3757629.580548989,9871089.89974327,150.0,2.0,2.351353593243345,4459022.563537281,1.9891235300458748E7,165.0,0.0,0.7540743533670161,1.8194223711920612,10177,0,17.0
99.5,NaN,9.95,2.3527962782054443E7,NaN,8.319480050387226E7,4286517.653480447,1.0015431661402382E7,140.0,3.5,0.004995103578154427,3785325.0002704845,1.3178234958312254E7,130.0,4.5,284.9664775894539,3785325.0002704845,1.9891235300458748E7,110.0,5.5,1.8404143126177028,4347831.330854371,1.0347573383496854E7,120.0,5.5,0.1683118644067797,3724287.60043363,9871089.89974327,150.0,2.0,2.3329039548022603,4379857.03227983,1.9891235300458748E7,165.0,0.0,0.7532956685499059,1.8194223711920612,10184,0,17.0
99.5,NaN,9.95,2.3529504719873734E7,NaN,8.319480050387226E7,4199553.004475984,1.0015431661402382E7,140.0,3.5,0.004830866807610993,3720253.278987242,1.3178234958312254E7,130.0,4.5,278.88100724856537,3720253.278987242,1.9891235300458748E7,110.0,5.5,1.7515025672002416,4352459.100961097,1.0347573383496854E7,120.0,5.5,0.19494563575958926,3709303.8332408904,9871089.89974327,150.0,2.0,2.320620658411356,4353458.558013091,1.9891235300458748E7,165.0,0.0,0.7550581395348837,1.8194223711920612,10190,0,17.0
99.8,NaN,9.98,2.3535507019525643E7,NaN,8.319480050387226E7,4239224.372058818,1.0015431661402382E7,140.0,3.5,0.004960212201591513,3736763.817954405,1.3178234958312254E7,130.0,4.5,282.6222152330428,3736763.817954405,1.9891235300458748E7,110.0,5.5,1.67881015536188,4355383.798064401,1.0347573383496854E7,120.0,5.5,0.19996665403561956,3717591.624527897,9871089.89974327,150.0,2.0,2.340287987874195,4306379.234672039,1.9891235300458748E7,165.0,0.0,0.7578393330807125,1.8194223711920612,10196,0,17.0
99.8,NaN,9.98,2.3540220758682273E7,NaN,8.319480050387226E7,4307693.032529157,1.0015431661402382E7,140.0,3.5,0.005137719098565899,3731871.5473654834,1.3178234958312254E7,130.0,4.5,284.27497989225276,3735040.7146484973,1.9891235300458748E7,110.0,5.5,1.8453069276879883,4353732.542280287,1.0347573383496854E7,120.0,5.5,0.1857234995067911,3700872.2414740277,9871089.89974327,150.0,2.0,2.341899992412171,4273415.936091517,1.9891235300458748E7,165.0,0.0,0.758782912208817,1.8194223711920612,10202,0,17.0
99.8,NaN,9.98,2.3542808107175864E7,NaN,8.319480050387226E7,4351212.222406463,1.0015431661402382E7,140.0,3.5,0.005246226558926665,3701545.824754625,1.3178234958312254E7,130.0,4.5,282.1878418966306,3701545.824754625,1.9891235300458748E7,110.0,5.5,1.9279082177161153,4354759.566775728,1.0347573383496854E7,120.0,5.5,0.1945822533922854,3679454.517301735,9871089.89974327,150.0,2.0,2.3307897545357523,4260948.252890055,1.9891235300458748E7,165.0,0.0,0.7623113279463333,1.8194223711920612,10208,0,17.0
99.8,NaN,9.98,2.3544945541267324E7,NaN,8.319480050387226E7,4323169.653539768,1.0015431661402382E7,140.0,3.5,0.005267735592194827,3757422.5716570136,1.3178234958312254E7,130.0,4.5,294.12948873090306,3757422.5716570136,1.9891235300458748E7,110.0,5.5,1.943994857056421,4354299.655021366,1.0347573383496854E7,120.0,5.5,0.1921290273786114,3706872.0394221824,9871089.89974327,150.0,2.0,2.398661322039026,4111050.0461144033,1.9891235300458748E7,165.0,0.0,0.7563152321887763,1.8194223711920612,10213,0,17.0
99.8,NaN,9.98,2.3545480170115586E7,NaN,8.319480050387226E7,4389147.35392601,1.0015431661402382E7,140.0,3.5,0.005480783722682744,3712945.66933732,1.3178234958312254E7,130.0,4.5,291.3255380557649,3712945.66933732,1.9891235300458748E7,110.0,5.5,1.9094348153730218,4351928.684534287,1.0347573383496854E7,120.0,5.5,0.1715154483798041,3685328.6958535616,9871089.89974327,150.0,2.0,2.373752825923135,4010540.8258916326,1.9891235300458748E7,165.0,0.0,0.7535795026375283,1.8194223711920612,10220,0,17.0
99.8,NaN,9.98,2.354720779056855E7,NaN,8.319480050387226E7,4601750.695436493,1.0015431661402382E7,140.0,3.5,0.0060185325839283,3660262.9317764617,1.3178234958312254E7,130.0,4.5,285.9744857967492,3663262.7220073827,1.9891235300458748E7,110.0,5.5,1.9264848853106487,4351823.218583202,1.0347573383496854E7,120.0,5.5,0.17059851131702872,3662153.5211683926,9871089.89974327,150.0,2.0,2.3618411058787787,4022537.1539850538,1.9891235300458748E7,165.0,0.0,0.7595321282090233,1.8194223711920612,10226,0,17.0
99.8,NaN,9.98,2.355286653993884E7,NaN,8.319480050387226E7,4743199.649800933,1.0015431661402382E7,140.0,3.5,0.006362531337840918,3650792.581764859,1.3178234958312254E7,130.0,4.5,286.2242566284282,3650792.581764859,1.9891235300458748E7,110.0,5.5,2.25860366177923,4349843.595156427,1.0347573383496854E7,120.0,5.5,0.15620527235432652,3639006.5714082923,9871089.89974327,150.0,2.0,2.348932614145711,3978059.0574525557,1.9891235300458748E7,165.0,0.0,0.7597052343690648,1.8194223711920612,10233,0,17.0
99.8,NaN,9.98,2.355483261129425E7,NaN,8.319480050387226E7,4593796.911498272,1.0015431661402382E7,140.0,3.5,0.006085666463785757,3627247.448648421,1.3178234958312254E7,130.0,4.5,284.10149421789407,3627247.448648421,1.9891235300458748E7,110.0,5.5,2.415543213633597,4345654.40387192,1.0347573383496854E7,120.0,5.5,0.15158703590992087,3623580.612860133,9871089.89974327,150.0,2.0,2.3402921485088255,3936174.6427817834,1.9891235300458748E7,165.0,0.0,0.7608034083992696,1.8194223711920612,10238,0,17.0
99.8,NaN,9.98,2.3553712976993527E7,NaN,8.319480050387226E7,4544427.772500532,1.0015431661402382E7,140.0,3.5,0.006025868042189545,3644188.393096716,1.3178234958312254E7,130.0,4.5,289.5881099391793,3644188.393096716,1.9891235300458748E7,110.0,5.5,3.0799522673031023,4346649.290197129,1.0347573383496854E7,120.0,5.5,0.16279698206174456,3624882.3615410426,9871089.89974327,150.0,2.0,2.378150742936331,4023362.6446986315,1.9891235300458748E7,165.0,0.0,0.7698822080221727,1.8194223711920612,10244,0,17.0
99.8,NaN,9.98,2.3557404856068548E7,NaN,8.319480050387226E7,4529672.83340311,1.0015431661402382E7,140.0,3.5,0.006016079632465542,3642106.4321029056,1.3178234958312254E7,130.0,4.5,292.58347166921897,3642106.4321029056,1.9891235300458748E7,110.0,5.5,3.4432006125574266,4345137.89406449,1.0347573383496854E7,120.0,5.5,0.14576722817764165,3610724.85837645,9871089.89974327,150.0,2.0,2.3829555895865235,3924402.164270934,1.9891235300458748E7,165.0,0.0,0.7656967840735068,1.8194223711920612,10249,0,17.0
99.8,NaN,9.98,2.3557404856068548E7,NaN,8.319480050387226E7,4538889.988559697,1.0015431661402382E7,140.0,3.5,0.0060560545060390205,3619764.8616683143,1.3178234958312254E7,130.0,4.5,293.9656279033756,3619764.8616683143,1.9891235300458748E7,110.0,5.5,4.603708578507278,4342975.209524435,1.0347573383496854E7,120.0,5.5,0.12139903995044904,3611372.8041061675,9871089.89974327,150.0,2.0,2.3941158253329204,4015811.9519288153,1.9891235300458748E7,165.0,0.0,0.774233508826262,1.8194223711920612,10255,0,17.0
99.8,NaN,9.98,2.356099276298413E7,NaN,8.319480050387226E7,4547993.411022942,1.0015431661402382E7,140.0,3.5,0.006149389772902827,3636865.4068333483,1.3178234958312254E7,130.0,4.5,297.111842267882,3636865.4068333483,1.9891235300458748E7,110.0,5.5,4.391356403522324,4343248.041893667,1.0347573383496854E7,120.0,5.5,0.12447319635408621,3620576.171316044,9871089.89974327,150.0,2.0,2.4085586281476905,3942412.7856117855,1.9891235300458748E7,165.0,0.0,0.7724393635099644,1.8194223711920612,10261,0,17.0
99.8,NaN,9.98,2.356301405013947E7,NaN,8.319480050387226E7,4653788.224366663,1.0015431661402382E7,140.0,3.5,0.006391058859927295,3663109.5638478785,1.3178234958312254E7,130.0,4.5,303.9152347435997,3666716.411585807,1.9891235300458748E7,110.0,5.5,4.180006187640188,4341530.390615317,1.0347573383496854E7,120.0,5.5,0.13171552324232347,3635272.1772623034,9871089.89974327,150.0,2.0,2.4346275814061413,3898080.57779587,1.9891235300458748E7,165.0,0.0,0.7734550235903782,1.8194223711920612,10267,0,17.0
99.8,NaN,9.98,2.3568462989720467E7,NaN,8.319480050387226E7,4738365.238093829,1.0015431661402382E7,140.0,3.5,0.006618655164445814,3709001.0371997734,1.3178234958312254E7,130.0,4.5,313.924357236386,3709001.0371997734,1.9891235300458748E7,110.0,5.5,4.105776785026573,4341853.128383019,1.0347573383496854E7,120.0,5.5,0.13627204806285143,3673676.977211552,9871089.89974327,150.0,2.0,2.4894400369714242,3825753.919797862,1.9891235300458748E7,165.0,0.0,0.7709081106061774,1.8194223711920612,10274,0,17.0
99.8,NaN,9.98,2.357052127981276E7,NaN,8.319480050387226E7,4735770.3654470155,1.0015431661402382E7,140.0,3.5,0.006615820941284684,3649464.557874689,1.3178234958312254E7,130.0,4.5,307.7050490571823,3649464.557874689,1.9891235300458748E7,110.0,5.5,4.0842557105626245,4341613.671198618,1.0347573383496854E7,120.0,5.5,0.1328913076805151,3638041.300940993,9871089.89974327,150.0,2.0,2.454599110838571,3728547.6024188823,1.9891235300458748E7,165.0,0.0,0.7665261382799327,1.8194223711920612,10280,0,17.0
99.8,NaN,9.98,2.357671877302843E7,NaN,8.319480050387226E7,4666026.606072424,1.0015431661402382E7,140.0,3.5,0.006495122513249865,3677973.3682970162,1.3178234958312254E7,130.0,4.5,313.1239004531838,3677973.3682970162,1.9891235300458748E7,110.0,5.5,3.2945464321376448,4339387.9896374745,1.0347573383496854E7,120.0,5.5,0.12891619940087562,3646548.80224962,9871089.89974327,150.0,2.0,2.478923112374222,3708544.1126222676,1.9891235300458748E7,165.0,0.0,0.7681158307089638,1.8194223711920612,10286,0,17.0
99.8,NaN,9.98,2.3581815651316814E7,NaN,8.319480050387226E7,4525872.753984909,1.0015431661402382E7,140.0,3.5,0.006234671980380135,3701617.179987575,1.3178234958312254E7,130.0,4.5,319.2611825567137,3701617.179987575,1.9891235300458748E7,110.0,5.5,2.8929337829552426,4339777.5741044395,1.0347573383496854E7,120.0,5.5,0.13590435315757204,3642795.9889870835,9871089.89974327,150.0,2.0,2.4871244635193137,3626432.18733071,1.9891235300458748E7,165.0,0.0,0.7664009809932557,1.8194223711920612,10292,0,17.0
