CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,7285740.587292814,728721.4495550554,88.0,16943.560398707577,48.0,156980.64934306272,63.0,2.5701902011918686E7,1951051.873763484,3086787.0477052936,140.0,3.5,0.14665765278528936,1941025.7804059032,4133030.804960719,130.0,4.5,3147.4851572278453,1941025.7804059032,6125350.853819011,110.0,5.5,226.8840346133045,1944770.2743282604,3047632.689371621,120.0,5.5,0.8548559066676967,2046917.500673222,3183749.7622430325,150.0,2.0,43.02217492080662,2029431.169097623,6125350.853819011,165.0,0.0,0.773947307424863,9.0,2000,4.0,16.0
104.1,10.0,10.41,7303960.871260553,730396.0871260555,120.0,30317.42514556997,60.0,218177.92466089022,102.0,2.5701902011918686E7,1735515.5347785112,3086787.0477052936,140.0,3.5,0.14118505994466646,1687224.9263673574,4133030.804960719,130.0,4.5,3009.806414847833,1692985.2340759996,6125350.853819011,110.0,5.5,216.7345642483861,1497657.132638352,3047632.689371621,120.0,5.5,0.773862588379957,1711840.1941903192,3183749.7622430325,150.0,2.0,40.53558253919459,1898479.100161778,6125350.853819011,165.0,0.0,0.771841377190286,9.0,2005,4.0,16.0
104.1,10.0,10.41,7314505.748729773,731449.5841874082,120.0,32450.90769274575,78.0,266195.7560635678,157.0,2.5701902011918686E7,1600855.2423960466,3086787.0477052936,140.0,3.5,0.13901298102772872,1556222.7690130186,4133030.804960719,130.0,4.5,2996.7508802519396,1564883.369712577,6125350.853819011,110.0,5.5,217.57661878792533,66992.8873264245,3047632.689371621,120.0,5.5,0.14527383055534218,1559829.6243562293,3183749.7622430325,150.0,2.0,39.68323296720178,1746116.7044100445,6125350.853819011,165.0,0.0,0.7661464014133189,9.0,2010,4.0,16.0
104.1,9.94339632877744,10.41,7325069.635371651,732507.7864529192,119.0,33679.72964232487,79.0,278243.9047050912,175.0,2.5701902011918686E7,1364637.352284639,3086787.0477052936,140.0,3.5,0.1307276744894849,1223157.956393277,4133030.804960719,130.0,4.5,2764.4163517220363,1223157.956393277,6125350.853819011,110.0,5.5,196.67328101188662,62187.979110434164,3047632.689371621,120.0,5.5,0.12940109722645535,1283582.1315104421,3183749.7622430325,150.0,2.0,35.547621914050595,1607358.8944606665,6125350.853819011,165.0,0.0,0.7658945443462359,9.0,2014,4.0,16.0
104.1,9.94339632877744,10.41,7342685.804318297,734279.4315090118,111.0,30815.989478554544,119.0,412868.50047315913,222.0,2.5701902011918686E7,1328333.4403528965,3086787.0477052936,140.0,3.5,0.132072065209111,1212015.7114889664,4133030.804960719,130.0,4.5,2765.2319052334883,1212015.7114889664,6125350.853819011,110.0,5.5,201.5685221299612,61505.47087483534,3047632.689371621,120.0,5.5,0.11393463853127143,1307795.8580016757,3183749.7622430325,150.0,2.0,36.685534394758896,1477249.6831828714,6125350.853819011,165.0,0.0,0.7624057286508723,9.0,2019,4.0,16.0
104.1,9.94339632877744,10.41,7356268.690533942,735650.2325762569,111.0,31912.287317568578,108.0,396733.61567554815,303.0,2.5701902011918686E7,1340101.5165059639,3086787.0477052936,140.0,3.5,0.13565935739302573,1223030.2757629866,4133030.804960719,130.0,4.5,2890.322751636973,1229360.8553082605,6125350.853819011,110.0,5.5,217.9183714024669,64944.390534703096,3047632.689371621,120.0,5.5,0.09982488198568601,1315976.0056782255,3183749.7622430325,150.0,2.0,37.4981719202071,1395969.0340941115,6125350.853819011,165.0,0.0,0.7627455459113751,9.0,2023,4.0,16.0
104.1,10.039400915120048,10.41,7370755.117472318,737099.4690577161,136.0,41434.52120589708,119.0,440921.5420625129,310.0,2.5701902011918686E7,1283902.8833403974,3086787.0477052936,140.0,3.5,0.13403512791141659,1167112.8691210994,4133030.804960719,130.0,4.5,2811.4395402825503,1167112.8691210994,6125350.853819011,110.0,5.5,215.51583581519662,69660.84522165394,3047632.689371621,120.0,5.5,0.1303062237495227,1313203.336879812,3183749.7622430325,150.0,2.0,36.36494845360825,1313525.8837757912,6125350.853819011,165.0,0.0,0.7660633829705995,9.0,2028,4.0,16.0
104.1,10.039400915120048,10.41,7382611.136589083,738280.4179227934,133.0,47103.71023391505,94.0,326069.0085514609,311.0,2.5701902011918686E7,1301908.0390806552,3086787.0477052936,140.0,3.5,0.13881150354718136,1182061.2121067827,4133030.804960719,130.0,4.5,2996.72737203448,1182061.2121067827,6125350.853819011,110.0,5.5,223.0116774734915,83298.73226575993,3047632.689371621,120.0,5.5,0.13886566481043558,1319124.7257659917,3183749.7622430325,150.0,2.0,39.42932412846137,1226244.712383326,6125350.853819011,165.0,0.0,0.7634754748645969,9.0,2033,4.0,16.0
104.1,10.039400915120048,10.41,7403358.915947712,740384.9300957433,118.0,36789.31948233636,141.0,484063.9484543768,368.0,2.5701902011918686E7,1269223.3249732829,3086787.0477052936,140.0,3.5,0.14047229171404746,1128644.5201967747,4133030.804960719,130.0,4.5,2951.209113031612,1128644.5201967747,6125350.853819011,110.0,5.5,217.58774088393602,85626.5060521327,3047632.689371621,120.0,5.5,0.14762868622545675,1318936.2767493234,3183749.7622430325,150.0,2.0,39.09953680539762,1078107.1805272948,6125350.853819011,165.0,0.0,0.7590629974982942,9.0,2038,4.0,16.0
104.1,9.96516667166692,10.41,7403156.890261169,740364.6098671276,140.0,43486.57423128918,131.0,457946.02716663794,452.0,2.5701902011918686E7,1351480.958628248,3086787.0477052936,140.0,3.5,0.15408703590992087,1193603.3302401484,4133030.804960719,130.0,4.5,3193.1907204808276,1193603.3302401484,6125350.853819011,110.0,5.5,233.1641874619598,94687.48432909002,3047632.689371621,120.0,5.5,0.14712188070602555,1319567.4362624625,3183749.7622430325,150.0,2.0,42.76643335362143,989536.9641324134,6125350.853819011,165.0,0.0,0.7608718807060255,9.0,2043,4.0,16.0
104.1,9.96516667166692,10.41,7419515.27399435,742006.1663279635,137.0,42187.59261549858,112.0,401585.566843841,463.0,2.5701902011918686E7,1278303.4628477523,3086787.0477052936,140.0,3.5,0.14968704679032133,1161478.766811682,4133030.804960719,130.0,4.5,3184.199768719945,1167735.4802885212,6125350.853819011,110.0,5.5,228.31844515685825,99567.84331712629,3047632.689371621,120.0,5.5,0.1873421876192657,1317452.58125068,3183749.7622430325,150.0,2.0,41.30165559880925,890797.31495178,6125350.853819011,165.0,0.0,0.7620464086710937,9.0,2048,4.0,16.0
104.1,9.96516667166692,10.41,7426151.285976197,742667.8476377984,125.0,37528.186711088485,127.0,511904.10629379976,464.0,2.5701902011918686E7,1227401.7787656467,3086787.0477052936,140.0,3.5,0.14770919067215363,1135145.0279014197,4133030.804960719,130.0,4.5,3174.9046357262614,1135145.0279014197,6125350.853819011,110.0,5.5,222.12847889041305,112256.29725007799,3047632.689371621,120.0,5.5,0.23814738606919675,1310691.6568416175,3183749.7622430325,150.0,2.0,40.10554717268709,827197.2884044928,6125350.853819011,165.0,0.0,0.7623990245389423,9.0,2052,4.0,16.0
104.1,10.00927911413376,10.41,7434883.861187563,743546.4076996151,125.0,41075.69004765465,137.0,470894.49968655925,479.0,2.5701902011918686E7,1241195.1866994048,3086787.0477052936,140.0,3.5,0.15185338865836792,1159152.2405896343,4133030.804960719,130.0,4.5,3335.676813431689,1164983.4997328657,6125350.853819011,110.0,5.5,231.7096949439066,136180.7689687317,3047632.689371621,120.0,5.5,0.34697018595358853,1314880.8151511515,3183749.7622430325,150.0,2.0,42.36683571538344,746001.9863784288,6125350.853819011,165.0,0.0,0.7663024435223607,9.0,2057,4.0,16.0
104.2,10.00927911413376,10.42,7446888.678863155,744745.7765591206,156.0,53557.245308617574,129.0,469203.41678319254,480.0,2.5701902011918686E7,1293801.8088044717,3086787.0477052936,140.0,3.5,0.1576838319687811,1129993.4356939304,4133030.804960719,130.0,4.5,3363.5397191827997,1129993.4356939304,6125350.853819011,110.0,5.5,231.4499923483052,137804.26941624098,3047632.689371621,120.0,5.5,0.33488943300941165,1315612.7303652782,3183749.7622430325,150.0,2.0,41.73762491391844,691185.2884959477,6125350.853819011,165.0,0.0,0.7637064809855383,9.0,2061,4.0,16.0
104.2,10.00927911413376,10.42,7457078.857699067,745769.9273877632,144.0,48894.33524349933,151.0,589723.0232532423,553.0,2.5701902011918686E7,1258146.3098507626,3086787.0477052936,140.0,3.5,0.1549557724569163,1122002.551939669,4133030.804960719,130.0,4.5,3361.644014793351,1122002.551939669,6125350.853819011,110.0,5.5,226.84383254537138,126617.24930606765,3047632.689371621,120.0,5.5,0.2800472777184688,1314407.0782296944,3183749.7622430325,150.0,2.0,40.712520969955776,600638.4915664287,6125350.853819011,165.0,0.0,0.7639774287021504,9.0,2066,4.0,16.0
104.2,10.01929986023178,10.42,7468682.586211733,746925.7034356548,154.0,49275.99202776728,119.0,426969.2824347778,625.0,2.5701902011918686E7,1202990.680464267,3086787.0477052936,140.0,3.5,0.15353430039286795,1092800.896182066,4133030.804960719,130.0,4.5,3263.35004306437,1092800.896182066,6125350.853819011,110.0,5.5,221.1801133272892,120321.12487144637,3047632.689371621,120.0,5.5,0.2592822605016621,1312373.4705784684,3183749.7622430325,150.0,2.0,39.501588093079484,512310.5900972823,6125350.853819011,165.0,0.0,0.7569582955575703,9.0,2070,4.0,16.0
104.2,10.01929986023178,10.42,7481049.844300898,748160.0469787854,148.0,49453.921929552635,145.0,538404.7878430266,626.0,2.5701902011918686E7,1230622.3006078135,3086787.0477052936,140.0,3.5,0.16295011337868479,1068322.5169485977,4133030.804960719,130.0,4.5,3197.1881201814053,1068322.5169485977,6125350.853819011,110.0,5.5,221.29479213907783,127263.23951153918,3047632.689371621,120.0,5.5,0.30009826152683294,1308419.3490444291,3183749.7622430325,150.0,2.0,38.85215570672713,397639.617344788,6125350.853819011,165.0,0.0,0.7560619803476946,9.0,2074,4.0,16.0
104.2,10.01929986023178,10.42,7493133.242441787,749372.8737087504,143.0,46593.29317883136,129.0,447364.8826748301,698.0,2.5701902011918686E7,1311126.421838658,3086787.0477052936,140.0,3.5,0.18000000000000002,1065023.5514784993,4133030.804960719,130.0,4.5,3274.369622927235,1065023.5514784993,6125350.853819011,110.0,5.5,223.48375785568263,126129.68025069013,3047632.689371621,120.0,5.5,0.30765427424850456,1308394.3596360574,3183749.7622430325,150.0,2.0,39.09744983720754,377126.600904698,6125350.853819011,165.0,0.0,0.7574922389641857,9.0,2079,4.0,16.0
104.2,10.025097644493405,10.42,7504760.152619567,750532.5586962567,119.0,35897.09131884629,127.0,509506.1942361074,751.0,2.5701902011918686E7,1243056.6353847885,3086787.0477052936,140.0,3.5,0.17717758424839078,1057161.068392103,4133030.804960719,130.0,4.5,3308.860354411208,1062735.1292328362,6125350.853819011,110.0,5.5,233.92048315032187,140008.31023203797,3047632.689371621,120.0,5.5,0.3576266565694813,1308663.376980581,3183749.7622430325,150.0,2.0,39.48315107913669,351358.891379815,6125350.853819011,165.0,0.0,0.7569769026883756,9.0,2083,4.0,16.0
104.2,10.025097644493405,10.42,7525480.943656259,752599.4503886356,148.0,53001.29246049869,117.0,433175.70911630295,790.0,2.5701902011918686E7,1210884.906688225,3086787.0477052936,140.0,3.5,0.17947883717427324,1061297.6661500523,4133030.804960719,130.0,4.5,3336.0972450670283,1061297.6661500523,6125350.853819011,110.0,5.5,234.26644826028016,139356.6912711902,3047632.689371621,120.0,5.5,0.3483099864437415,1305567.1977086472,3183749.7622430325,150.0,2.0,39.53419189636993,297922.657898592,6125350.853819011,165.0,0.0,0.7517020635637898,9.0,2087,4.0,16.0
