CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,1082012.1997975141,108240.05260060258,90.0,20867.3358778363,62.0,33580.10247744029,19.0,3712622.0593969375,298241.1537425116,475630.782525364,140.0,3.5,0.14665765278528936,283626.98253722925,594601.7261174686,130.0,4.5,3147.4851572278453,283626.98253722925,841185.6146723169,110.0,5.5,226.8840346133045,303251.84041803674,473414.12527249666,120.0,5.5,0.8548559066676967,310236.5574007554,486604.19613697485,150.0,2.0,43.02217492080662,293131.28134669486,841185.6146723169,165.0,0.0,0.773947307424863,9.0,2000,8.0,32.0
104.1,10.0,10.41,1091123.872011451,109112.38720114507,97.0,27724.14499622468,65.0,26384.258993179934,105.0,3712622.0593969375,268662.1784656151,475630.782525364,140.0,3.5,0.14118505994466646,247452.29820782723,594601.7261174686,130.0,4.5,3009.806414847833,247199.48181200464,841185.6146723169,110.0,5.5,216.7345642483861,240333.08954523265,473414.12527249666,120.0,5.5,0.773862588379957,263193.85119889653,486604.19613697485,150.0,2.0,40.53558253919459,284721.9382880077,841185.6146723169,165.0,0.0,0.771841377190286,9.0,2005,8.0,32.0
104.1,10.0,10.41,1105360.8372405912,110540.62396321734,120.0,31462.788613554287,57.0,30339.446244881114,110.0,3712622.0593969375,243825.41735528444,475630.782525364,140.0,3.5,0.13901298102772872,235621.70049562087,594601.7261174686,130.0,4.5,2996.7508802519396,235621.70049562087,841185.6146723169,110.0,5.5,217.57661878792533,13683.097129157926,473414.12527249666,120.0,5.5,0.14527383055534218,244836.85909997017,486604.19613697485,150.0,2.0,39.68323296720178,268012.827235268,841185.6146723169,165.0,0.0,0.7661464014133189,9.0,2010,8.0,32.0
104.1,9.933341441796149,10.41,1111279.4493779878,111131.05675555857,139.0,38758.60803020975,63.0,32796.09445144845,111.0,3712622.0593969375,204704.07467485787,475630.782525364,140.0,3.5,0.1307276744894849,193871.42741059588,594601.7261174686,130.0,4.5,2764.4163517220363,195685.7225052483,841185.6146723169,110.0,5.5,196.67328101188662,14590.606005702335,473414.12527249666,120.0,5.5,0.12940109722645535,194480.84373650153,486604.19613697485,150.0,2.0,35.547621914050595,254471.13441465335,841185.6146723169,165.0,0.0,0.7658945443462359,9.0,2015,8.0,32.0
104.1,9.933341441796149,10.41,1118605.346364374,111868.56256156672,124.0,36697.30340977671,104.0,58119.89051417005,116.0,3712622.0593969375,201386.31536382585,475630.782525364,140.0,3.5,0.132072065209111,186875.85394278722,594601.7261174686,130.0,4.5,2765.2319052334883,186875.85394278722,841185.6146723169,110.0,5.5,201.5685221299612,17592.03823323793,473414.12527249666,120.0,5.5,0.11393463853127143,197760.18061963853,486604.19613697485,150.0,2.0,36.685534394758896,238351.90832647323,841185.6146723169,165.0,0.0,0.7624057286508723,9.0,2020,8.0,32.0
104.1,9.933341441796149,10.41,1128895.2365803563,112904.56399622363,112.0,30874.94990893109,103.0,55697.61862086635,213.0,3712622.0593969375,200878.09501777406,475630.782525364,140.0,3.5,0.13565935739302573,183352.7976624506,594601.7261174686,130.0,4.5,2890.322751636973,183352.7976624506,841185.6146723169,110.0,5.5,217.9183714024669,18011.44077268603,473414.12527249666,120.0,5.5,0.09982488198568601,197896.3413850954,486604.19613697485,150.0,2.0,37.4981719202071,217683.3421298644,841185.6146723169,165.0,0.0,0.7627455459113751,9.0,2025,8.0,32.0
104.1,10.032530678140148,10.41,1133002.507127545,113316.53792390341,134.0,42979.246107322855,117.0,66632.16644642457,274.0,3712622.0593969375,190918.13220366594,475630.782525364,140.0,3.5,0.13403512791141659,179651.34142810802,594601.7261174686,130.0,4.5,2811.4395402825503,179651.34142810802,841185.6146723169,110.0,5.5,215.51583581519662,19277.9685524466,473414.12527249666,120.0,5.5,0.1303062237495227,197233.3252479246,486604.19613697485,150.0,2.0,36.36494845360825,203177.39130663834,841185.6146723169,165.0,0.0,0.7660633829705995,9.0,2029,8.0,32.0
104.1,10.032530678140148,10.41,1137481.596825635,113762.99454006394,131.0,43075.93349417797,100.0,56887.816570280695,293.0,3712622.0593969375,195713.64762218113,475630.782525364,140.0,3.5,0.13881150354718136,185637.32604310173,594601.7261174686,130.0,4.5,2996.72737203448,185637.32604310173,841185.6146723169,110.0,5.5,223.0116774734915,20421.876901626674,473414.12527249666,120.0,5.5,0.13886566481043558,200696.7972182162,486604.19613697485,150.0,2.0,39.42932412846137,187853.14621618704,841185.6146723169,165.0,0.0,0.7634754748645969,9.0,2034,8.0,32.0
104.1,10.032530678140148,10.41,1144412.5322023937,114456.1115884632,127.0,38392.90438376039,133.0,78223.18077702017,347.0,3712622.0593969375,190821.49714936657,475630.782525364,140.0,3.5,0.14047229171404746,182212.3477014738,594601.7261174686,130.0,4.5,2951.209113031612,183266.74420471347,841185.6146723169,110.0,5.5,217.58774088393602,22912.368071616158,473414.12527249666,120.0,5.5,0.14762868622545675,199760.58704325516,486604.19613697485,150.0,2.0,39.09953680539762,170159.52124536387,841185.6146723169,165.0,0.0,0.7590629974982942,9.0,2039,8.0,32.0
104.1,9.99052019769313,10.41,1149584.5486579987,114974.98236739177,131.0,41501.84095583869,109.0,68571.91907312497,367.0,3712622.0593969375,208958.25780493097,475630.782525364,140.0,3.5,0.15408703590992087,189199.43848055982,594601.7261174686,130.0,4.5,3193.1907204808276,189199.43848055982,841185.6146723169,110.0,5.5,233.1641874619598,24477.310512776687,473414.12527249666,120.0,5.5,0.14712188070602555,201957.71529221084,486604.19613697485,150.0,2.0,42.76643335362143,158727.33168384916,841185.6146723169,165.0,0.0,0.7608718807060255,9.0,2044,8.0,32.0
