CPI,BasketPrice,TargetPrice,BasketMinted,BasketTokensMinted,BuyerNums,BuyerQuants,SellerNums,SellerQuants,SuccessfulSaleCounts,DebtCeiling,LockedXRP,XRPDebtCeiling,XRPLR,XRPSF,XRPExchangeRate,LockedBTC,BTCDebtCeiling,BTCLR,BTCSF,BTCExchangeRate,LockedETH,ETHDebtCeiling,ETHLR,ETHSF,ETHExchangeRate,LockedLINK,LINKDebtCeiling,LINKLR,LINKSF,LINKExchangeRate,LockedLTC,LTCDebtCeiling,LTCLR,LTCSF,LTCExchangeRate,LockedUSDT,USDTDebtCeiling,USDTLR,USDTSF,USDTExchangeRate,BSR,UserBaseSize,KeeperHoldingPercentage,KeeperTradePercentage
100.0,10.0,10.0,2.025555920022905E7,2025695.9077815146,254.0,147071.4427871019,127.0,477305.2056229268,21.0,7.121247837411763E7,5426810.178529956,8531965.9399366,140.0,3.5,0.14665765278528936,5697526.218631039,1.1979572804146793E7,130.0,4.5,3147.4851572278453,5697526.218631039,1.6726117559885127E7,110.0,5.5,226.8840346133045,5503486.67677003,8636284.196877027,120.0,5.5,0.8548559066676967,5554759.254933049,8612420.313386953,150.0,2.0,43.02217492080662,5439613.090372614,1.6726117559885127E7,165.0,0.0,0.773947307424863,9.0,5000,16.0,64.0
104.1,10.0,10.41,2.0312216920275945E7,2031221.6920275947,258.0,176903.8105057306,148.0,568722.6939900697,255.0,7.121247837411763E7,4794921.440255833,8531965.9399366,140.0,3.5,0.14118505994466646,4939742.104578418,1.1979572804146793E7,130.0,4.5,3009.806414847833,4944519.793705373,1.6726117559885127E7,110.0,5.5,216.7345642483861,4302377.78896366,8636284.196877027,120.0,5.5,0.773862588379957,4695174.403824065,8612420.313386953,150.0,2.0,40.53558253919459,5190476.002550587,1.6726117559885127E7,165.0,0.0,0.771841377190286,9.0,5005,16.0,64.0
104.1,10.0,10.41,2.0364233792767186E7,2036454.7636718242,298.0,187156.5574896103,138.0,473890.2309329903,390.0,7.121247837411763E7,4462857.527315202,8531965.9399366,140.0,3.5,0.13901298102772872,4709282.846237712,1.1979572804146793E7,130.0,4.5,2996.7508802519396,4715021.058742312,1.6726117559885127E7,110.0,5.5,217.57661878792533,184990.9126387452,8636284.196877027,120.0,5.5,0.14527383055534218,4304375.167074334,8612420.313386953,150.0,2.0,39.68323296720178,4919160.402370141,1.6726117559885127E7,165.0,0.0,0.7661464014133189,9.0,5011,16.0,64.0
104.1,10.019320463093518,10.41,2.0422833305851065E7,2042326.1474802643,315.0,195932.9991664382,196.0,677782.6526266562,567.0,7.121247837411763E7,3780434.613605621,8531965.9399366,140.0,3.5,0.1307276744894849,3837107.936715243,1.1979572804146793E7,130.0,4.5,2764.4163517220363,3837107.936715243,1.6726117559885127E7,110.0,5.5,196.67328101188662,184784.86481406476,8636284.196877027,120.0,5.5,0.12940109722645535,3430851.038296481,8612420.313386953,150.0,2.0,35.547621914050595,4666598.639990038,1.6726117559885127E7,165.0,0.0,0.7658945443462359,9.0,5017,16.0,64.0
104.1,10.019320463093518,10.41,2.047253698180786E7,2047286.9306132,294.0,200609.2940930735,262.0,988825.1200350508,833.0,7.121247837411763E7,3686971.24443447,8531965.9399366,140.0,3.5,0.132072065209111,3722890.3021882284,1.1979572804146793E7,130.0,4.5,2765.2319052334883,3722890.3021882284,1.6726117559885127E7,110.0,5.5,201.5685221299612,192035.2059273296,8636284.196877027,120.0,5.5,0.11393463853127143,3460566.0690724985,8612420.313386953,150.0,2.0,36.685534394758896,4336088.187265138,1.6726117559885127E7,165.0,0.0,0.7624057286508723,9.0,5022,16.0,64.0
104.1,10.019320463093518,10.41,2.051713169893316E7,2051740.8136987092,298.0,227098.70700263188,272.0,1018303.4594761491,874.0,7.121247837411763E7,3670122.5200891863,8531965.9399366,140.0,3.5,0.13565935739302573,3787206.2120978953,1.1979572804146793E7,130.0,4.5,2890.322751636973,3792888.3105039084,1.6726117559885127E7,110.0,5.5,217.9183714024669,203902.53410832406,8636284.196877027,120.0,5.5,0.09982488198568601,3483746.284768247,8612420.313386953,150.0,2.0,37.4981719202071,4044008.5651907003,1.6726117559885127E7,165.0,0.0,0.7627455459113751,9.0,5028,16.0,64.0
104.1,9.97554621126629,10.41,2.0581592590429775E7,2058203.268341209,304.0,229898.0571298988,287.0,1064669.1505732562,875.0,7.121247837411763E7,3504278.1269715964,8531965.9399366,140.0,3.5,0.13403512791141659,3620400.8035276076,1.1979572804146793E7,130.0,4.5,2811.4395402825503,3620400.8035276076,1.6726117559885127E7,110.0,5.5,215.51583581519662,216209.53001540437,8636284.196877027,120.0,5.5,0.1303062237495227,3481051.438533583,8612420.313386953,150.0,2.0,36.36494845360825,3748128.8844694607,1.6726117559885127E7,165.0,0.0,0.7660633829705995,9.0,5034,16.0,64.0
104.1,9.97554621126629,10.41,2.0625024525657456E7,2062557.108653093,337.0,252215.98189788166,269.0,994384.6692703606,935.0,7.121247837411763E7,3551099.595221092,8531965.9399366,140.0,3.5,0.13881150354718136,3672785.4356966885,1.1979572804146793E7,130.0,4.5,2996.72737203448,3686327.7499986193,1.6726117559885127E7,110.0,5.5,223.0116774734915,234242.01245013805,8636284.196877027,120.0,5.5,0.13886566481043558,3503938.413600464,8612420.313386953,150.0,2.0,39.42932412846137,3440239.6676240047,1.6726117559885127E7,165.0,0.0,0.7634754748645969,9.0,5040,16.0,64.0
104.1,9.97554621126629,10.41,2.067667168429622E7,2067706.7745723093,306.0,214451.33383044152,286.0,1134737.2619143743,1042.0,7.121247837411763E7,3471010.1470099655,8531965.9399366,140.0,3.5,0.14047229171404746,3580468.382946722,1.1979572804146793E7,130.0,4.5,2951.209113031612,3582558.76312747,1.6726117559885127E7,110.0,5.5,217.58774088393602,253784.35007091655,8636284.196877027,120.0,5.5,0.14762868622545675,3504229.119994936,8612420.313386953,150.0,2.0,39.09953680539762,3160678.464777488,1.6726117559885127E7,165.0,0.0,0.7590629974982942,9.0,5045,16.0,64.0
104.1,9.986346179486764,10.41,2.0727426310764324E7,2072794.3055729098,337.0,266581.72367471067,295.0,1092984.5518563536,1288.0,7.121247837411763E7,3681477.877064776,8531965.9399366,140.0,3.5,0.15408703590992087,3697576.0668650563,1.1979572804146793E7,130.0,4.5,3193.1907204808276,3697576.0668650563,1.6726117559885127E7,110.0,5.5,233.1641874619598,262757.2902527863,8636284.196877027,120.0,5.5,0.14712188070602555,3516365.957830711,8612420.313386953,150.0,2.0,42.76643335362143,2902659.1142118876,1.6726117559885127E7,165.0,0.0,0.7608718807060255,9.0,5051,16.0,64.0
